ep   7300  train 0.0000/1.000  test 14.2077/0.227  elapsed 46.2s
ep   7400  train 0.0000/1.000  test 14.1478/0.229  elapsed 46.8s
ep   7500  train 0.0000/1.000  test 13.7505/0.230  elapsed 47.5s
ep   7600  train 0.0004/1.000  test 10.3505/0.240  elapsed 48.1s
ep   7700  train 0.0034/1.000  test 6.4326/0.248  elapsed 48.7s
ep   7800  train 0.0032/1.000  test 6.2451/0.249  elapsed 49.4s
ep   7900  train 0.0012/1.000  test 6.7088/0.255  elapsed 50.0s
ep   8000  train 0.0005/1.000  test 7.1640/0.264  elapsed 50.6s
ep   8100  train 0.0002/1.000  test 7.5590/0.272  elapsed 51.3s
ep   8200  train 0.0001/1.000  test 7.8807/0.281  elapsed 51.9s
ep   8300  train 0.0000/1.000  test 8.1023/0.294  elapsed 52.6s
ep   8400  train 0.0000/1.000  test 8.2018/0.309  elapsed 53.2s
ep   8500  train 0.0000/1.000  test 8.1666/0.327  elapsed 53.9s
ep   8600  train 0.0000/1.000  test 7.9593/0.344  elapsed 54.5s
ep   8700  train 0.0000/1.000  test 7.5750/0.366  elapsed 55.1s
ep   8800  train 0.0000/1.000  test 7.0622/0.390  elapsed 55.8s
ep   8900  train 0.0000/1.000  test 6.4813/0.417  elapsed 56.4s
ep   9000  train 0.0000/1.000  test 5.8611/0.442  elapsed 57.1s
ep   9100  train 0.0005/1.000  test 3.2240/0.475  elapsed 57.7s
ep   9200  train 0.0026/1.000  test 2.3398/0.499  elapsed 58.3s
ep   9300  train 0.0012/1.000  test 2.0330/0.561  elapsed 59.0s
ep   9400  train 0.0004/1.000  test 1.6584/0.636  elapsed 59.7s
ep   9500  train 0.0001/1.000  test 1.2290/0.721  elapsed 61.1s
ep   9600  train 0.0000/1.000  test 0.8026/0.809  elapsed 62.2s
ep   9700  train 0.0000/1.000  test 0.4694/0.880  elapsed 62.8s
ep   9800  train 0.0000/1.000  test 0.2550/0.926  elapsed 63.5s
ep   9900  train 0.0000/1.000  test 0.1323/0.959  elapsed 64.1s
ep  10000  train 0.0000/1.000  test 0.0671/0.976  elapsed 64.8s
ep  10100  train 0.0000/1.000  test 0.0340/0.989  elapsed 65.4s
ep  10200  train 0.0000/1.000  test 0.0193/0.994  elapsed 66.0s
ep  10300  train 0.0000/1.000  test 0.0116/0.996  elapsed 66.7s
ep  10400  train 0.0000/1.000  test 0.0077/0.998  elapsed 67.3s
ep  10500  train 0.0000/1.000  test 0.0083/0.998  elapsed 68.0s
ep  10600  train 0.0001/1.000  test 0.0161/0.995  elapsed 68.6s
ep  10700  train 0.0011/1.000  test 0.0138/0.999  elapsed 69.2s
ep  10800  train 0.0009/1.000  test 0.0119/0.999  elapsed 69.9s
ep  10900  train 0.0003/1.000  test 0.0080/0.999  elapsed 70.5s
ep  11000  train 0.0001/1.000  test 0.0055/0.999  elapsed 71.1s
ep  11100  train 0.0000/1.000  test 0.0039/0.999  elapsed 71.8s
ep  11200  train 0.0000/1.000  test 0.0028/0.999  elapsed 72.4s
ep  11300  train 0.0000/1.000  test 0.0018/1.000  elapsed 73.1s
ep  11400  train 0.0000/1.000  test 0.0010/1.000  elapsed 73.7s
ep  11500  train 0.0000/1.000  test 0.0005/1.000  elapsed 73.6s
ep  11600  train 0.0000/1.000  test 0.0003/1.000  elapsed 74.3s
ep  11700  train 0.0000/1.000  test 0.0002/1.000  elapsed 74.9s
ep  11800  train 0.0000/1.000  test 0.0001/1.000  elapsed 75.5s
ep  11900  train 0.0000/1.000  test 0.0005/1.000  elapsed 76.2s
ep  12000  train 0.0001/1.000  test 0.0013/1.000  elapsed 76.8s
ep  12100  train 0.0003/1.000  test 0.0021/1.000  elapsed 77.5s
ep  12200  train 0.0001/1.000  test 0.0014/1.000  elapsed 78.1s
ep  12300  train 0.0000/1.000  test 0.0010/1.000  elapsed 78.7s
ep  12400  train 0.0000/1.000  test 0.0008/1.000  elapsed 79.4s
ep  12500  train 0.0000/1.000  test 0.0007/1.000  elapsed 80.0s
ep  12600  train 0.0000/1.000  test 0.0007/1.000  elapsed 80.7s
ep  12700  train 0.0000/1.000  test 0.0006/1.000  elapsed 81.3s
ep  12800  train 0.0000/1.000  test 0.0006/1.000  elapsed 81.9s
ep  12900  train 0.0000/1.000  test 0.0005/1.000  elapsed 82.6s
ep  13000  train 0.0000/1.000  test 0.0004/1.000  elapsed 83.2s
ep  13100  train 0.0000/1.000  test 0.0004/1.000  elapsed 83.9s
ep  13200  train 0.0000/1.000  test 0.0008/1.000  elapsed 84.5s
ep  13300  train 0.0003/1.000  test 0.0018/1.000  elapsed 85.1s
ep  13400  train 0.0002/1.000  test 0.0015/1.000  elapsed 85.8s
ep  13500  train 0.0001/1.000  test 0.0012/1.000  elapsed 86.4s
ep  13600  train 0.0000/1.000  test 0.0010/1.000  elapsed 87.0s
ep  13700  train 0.0000/1.000  test 0.0009/1.000  elapsed 87.7s
ep  13800  train 0.0000/1.000  test 0.0009/1.000  elapsed 88.3s
ep  13900  train 0.0000/1.000  test 0.0008/1.000  elapsed 89.0s
ep  14000  train 0.0000/1.000  test 0.0008/1.000  elapsed 89.6s
ep  14100  train 0.0000/1.000  test 0.0007/1.000  elapsed 90.2s
ep  14200  train 0.0000/1.000  test 0.0006/1.000  elapsed 90.9s
ep  14300  train 0.0000/1.000  test 0.0008/1.000  elapsed 91.5s
ep  14400  train 0.0001/1.000  test 0.0030/0.999  elapsed 92.2s
ep  14500  train 0.0004/1.000  test 0.0016/1.000  elapsed 92.8s
ep  14600  train 0.0009/1.000  test 0.0035/1.000  elapsed 93.4s
ep  14700  train 0.0003/1.000  test 0.0027/1.000  elapsed 94.1s
ep  14800  train 0.0001/1.000  test 0.0022/1.000  elapsed 94.7s
ep  14900  train 0.0000/1.000  test 0.0018/1.000  elapsed 95.4s
ep  15000  train 0.0000/1.000  test 0.0016/0.999  elapsed 96.0s
ep  15100  train 0.0000/1.000  test 0.0014/1.000  elapsed 96.6s
ep  15200  train 0.0000/1.000  test 0.0012/1.000  elapsed 97.3s
ep  15300  train 0.0000/1.000  test 0.0009/1.000  elapsed 97.9s
ep  15400  train 0.0000/1.000  test 0.0006/1.000  elapsed 98.6s
ep  15500  train 0.0000/1.000  test 0.0003/1.000  elapsed 99.2s
ep  15600  train 0.0000/1.000  test 0.0002/1.000  elapsed 99.8s
ep  15700  train 0.0000/1.000  test 0.0001/1.000  elapsed 100.5s
ep  15800  train 0.0001/1.000  test 0.0016/1.000  elapsed 101.1s
ep  15900  train 0.0003/1.000  test 0.0014/1.000  elapsed 101.8s
ep  16000  train 0.0001/1.000  test 0.0011/1.000  elapsed 102.4s
ep  16100  train 0.0000/1.000  test 0.0008/1.000  elapsed 103.0s
ep  16200  train 0.0000/1.000  test 0.0006/1.000  elapsed 103.7s
ep  16300  train 0.0000/1.000  test 0.0004/1.000  elapsed 104.3s
ep  16400  train 0.0000/1.000  test 0.0003/1.000  elapsed 105.0s
ep  16500  train 0.0000/1.000  test 0.0003/1.000  elapsed 105.6s
ep  16600  train 0.0000/1.000  test 0.0002/1.000  elapsed 105.6s
ep  16700  train 0.0000/1.000  test 0.0001/1.000  elapsed 106.2s
ep  16800  train 0.0000/1.000  test 0.0001/1.000  elapsed 106.8s
ep  16900  train 0.0000/1.000  test 0.0001/1.000  elapsed 107.5s
ep  17000  train 0.0001/1.000  test 0.0007/1.000  elapsed 108.1s
ep  17100  train 0.0005/1.000  test 0.0015/1.000  elapsed 108.7s
ep  17200  train 0.0003/1.000  test 0.0014/1.000  elapsed 109.4s
ep  17300  train 0.0001/1.000  test 0.0009/1.000  elapsed 110.0s
ep  17400  train 0.0000/1.000  test 0.0006/1.000  elapsed 110.7s
ep  17500  train 0.0000/1.000  test 0.0005/1.000  elapsed 111.3s
ep  17600  train 0.0000/1.000  test 0.0004/1.000  elapsed 111.9s
ep  17700  train 0.0000/1.000  test 0.0003/1.000  elapsed 112.6s
ep  17800  train 0.0000/1.000  test 0.0002/1.000  elapsed 113.2s
ep  17900  train 0.0000/1.000  test 0.0001/1.000  elapsed 113.9s
ep  18000  train 0.0000/1.000  test 0.0001/1.000  elapsed 114.5s
ep  18100  train 0.0000/1.000  test 0.0000/1.000  elapsed 115.1s
ep  18200  train 0.0001/1.000  test 0.0021/0.999  elapsed 115.8s
