_timestamp,_step,_runtime,test_acc,test_loss,train_loss,step,elapsed_s,train_acc
1779550751.755482,15400,39.975195921,0.9917216897010803,0.21228010952472687,2.1862750145373866e-05,15400,39.2,1.0
1779550752.2537801,15600,40.473640513,0.992392897605896,0.21848119795322418,2.401703795840149e-06,15600,39.7,1.0
1779550752.752247,15800,40.983373196,0.9927285313606262,0.2284877449274063,3.314204661819531e-07,15800,40.2,1.0
1779550753.2618742,16000,41.486299586,0.9932878613471985,0.08268795162439346,0.021667391061782837,16000,40.7,1.0
1779550753.76477,16200,41.983973607,0.9939590692520142,0.07652005553245544,0.0024248394183814526,16200,41.2,1.0
1779550754.2626054,16400,42.482006211,0.9950777888298035,0.08292583376169205,0.0002478662645444274,16400,41.7,1.0
1779550754.7605236,16600,42.979313741,0.9951896667480469,0.09236865490674973,2.6323048587073572e-05,16600,42.2,1.0
1779550755.2578435,16800,43.477104066,0.9951896667480469,0.10400804877281189,2.9266270757943857e-06,16800,42.7,1.0
1779550755.7556977,17000,43.98764002,0.9951896667480469,0.1158008798956871,3.878814425206656e-07,17000,43.2,1.0
1779550756.2661726,17200,44.50035705,0.9536861181259155,0.21965596079826355,0.07867537438869476,17200,43.7,0.9738903045654297
1779550756.7788718,17400,45.001226305,0.9949659109115601,0.06481172889471054,0.020935887470841408,17400,44.2,1.0
1779550757.2797475,17600,45.502434262,0.9945184588432312,0.060512613505125046,0.00213407794944942,17600,44.7,1.0
1779550757.78104,17800,46.013674708,0.9944065809249878,0.07199770957231522,0.000216176820686087,17800,45.3,1.0
1779550758.2922537,18000,46.516702866,0.9944065809249878,0.08588653802871704,2.2840386009193026e-05,18000,45.8,1.0
1779550758.7953124,18200,47.01715284,0.9944065809249878,0.10166949033737183,2.528755658204318e-06,18200,46.3,1.0
1779550759.2957196,18400,47.528862107,0.994182825088501,0.12028693407773972,3.4648502378331614e-07,18400,46.8,1.0
1779550759.807435,18600,48.040592315,0.9946302771568298,0.06161689758300781,0.012518616393208504,18600,47.3,1.0
1779550760.3191817,18800,48.540960437,0.994182825088501,0.07028046995401382,0.0031645281706005335,18800,47.8,1.0
1779550760.8195624,19000,49.041076131,0.9948540329933167,0.08055555820465088,0.00032179689151234925,19000,48.3,1.0
1779550761.31974,19200,49.552357666,0.9950777888298035,0.09205061942338943,3.3600266760913655e-05,19200,48.8,1.0
1779550761.830953,19400,50.052728014,0.9950777888298035,0.10463306307792664,3.697435886351741e-06,19400,49.3,1.0
1779550762.3313863,19600,50.552937868,0.9950777888298035,0.11809150874614716,4.5567199435936345e-07,19600,49.8,1.0
1779550762.8315692,19800,51.063671971,0.9899317622184753,0.07376155257225037,0.006628924515098333,19800,50.3,1.0
1779550763.3423412,20000,51.567292217,0.9949659109115601,0.05004045367240906,0.009025908075273037,20000,50.8,1.0
1779550763.845926,20200,52.072880621,0.9949659109115601,0.05831752344965935,0.000951893103774637,20200,51.3,1.0
1779550764.3514311,20400,52.589418046,0.9950777888298035,0.07074929028749466,9.920867887558416e-05,20400,51.8,1.0
1779550764.867872,20600,53.093558155,0.9953015446662903,0.08385003358125687,1.0776439012261108e-05,20600,52.3,1.0
1779550765.372156,20800,53.598082415,0.9951896667480469,0.09750190377235413,1.2056314062647289e-06,20800,52.8,1.0
1779550765.876698,21000,54.123804182,0.9949659109115601,0.12220346927642822,2.0860068161709933e-07,21000,53.3,1.0
